,,,,,,Sample_ID,cp2,cp7,cp19,cp26,cp29,cp32,cp35,cp58,cp1,cp8,cp11,cp14,cp23,cp36,cp39,cp42,cp45,cp49,cp52,cp56,cp62,cp65,cp68,cp71,cp76,cp79,cp82,cp85,cp88,cp5,cp17,cp21,cp27,cp30,cp33,cp55,cp59,cp3,cp9,cp12,cp15,cp24,cp37,cp40,cp43,cp47,cp50,cp53,cp60,cp63,cp66,cp69,cp77,cp80,cp83,cp86,cp89,cp73,cp6,cp18,cp22,cp28,cp31,cp34,cp57,cp72,cp4,cp10,cp13,cp16,cp25,cp38,cp41,cp44,cp48,cp51,cp54,cp61,cp64,cp67,cp70,cp75,cp78,cp81,cp84,cp87
glutarate (pentanedioate),Amino acid,Lysine metabolism,396,GC/MS,C00489,HMDB00661,,,6979.549,,,,11067.512,9705.131,,10731.415,15443.326,22744.253,111293.61,,,16830.24,20921.475,33097.047,11594.147,,27724.389,25779.413,,13027.674,12209.918,11688.189,,,,14245.499,,,,8934.823,18038.522,,20006.138,19827.264,80023.586,14235.5,10146.946,33469.479,12107.897,9855.859,5204.018,,9468.113,,28695.426,13967.744,6842.773,24171.352,30147.529,11092.424,,,,,,,,,,14235.5,,,,9105.548,,9518.306,,,,,,17471.525,,,,8967.548,,,21572.031,21335.378,,
glutaroyl carnitine,Amino acid,Lysine metabolism,35439,LC/MS pos,,HMDB13130,,26375.39,22446.4,24317.89,,62076.26,28238.1,41944.73,,,45945.84,56130.85,121624.21,13964.51,75687.96,167524.59,136610.34,39134.54,56431.77,61133.12,89008.63,80691.73,116790.55,77594.76,24474.93,13569.96,,,19697.54,18668.81,,31302.98,62765.23,78624.11,72054.64,17483.83,33748.47,144134.8,112909.19,45695.12,19505.5,82895.74,103623.79,43952.34,84221.65,40206.41,105434.9,51196.15,110417.18,57912.33,47702.65,56850.74,55410.96,29520.46,49586.74,,61762.5,48388.29,,109508.8,38885.14,48167.09,36843.15,124258.61,49536.67,38248.6,84386.72,95177.48,,87529.72,46101.17,42780.88,112319.11,343249.05,56130.85,121809.41,46840.62,73880.06,152658.83,35945.21,203771.89,29103.87,157805.65,38356.27,56013.03,158681.1
"glutathione, oxidized (GSSG)",Amino acid,Glutathione metabolism,27727,LC/MS pos,C00127,HMDB03337,96123.67,2261873.76,1076556.71,4556025.3,6079101.23,4005078.47,4345824.19,5344013.54,,5992790.02,4400549.45,1890525.28,141314.68,5064549.44,1407093.81,1264100.15,1835933.77,4484408.92,4563496.84,5193191.86,3351296.06,3952246.48,6733930.51,3101881.26,3064545.39,46493.01,561678.11,39802.2,5636584.59,3865381.26,4912025.06,4565057.14,6116710.99,5308515.61,6940128.31,,3352638.61,6237443.96,1194224.77,4123761.97,4867217.42,2785028.74,3688807.77,7514199.7,1821064.29,,3614734.77,5748549.59,4129703.8,3499481.71,3083806.08,3598509.01,3592368.27,2671658.98,3137082.81,125701.55,2672978.16,4840513.18,3227596.22,4119176.94,4388287.2,4572162.77,3841263.24,4573476.93,3137799.6,4863452.05,,3462279.3,375452.22,3985815.55,2804968.47,5349731.55,1829041.2,1951392.44,5122830.5,1948524.27,2198133.3,5043793.37,3185088.15,4322906.52,4402806.29,5487212.61,1298937.38,263223.83,2789970.74,2979580.45
"glutathione, reduced (GSH)",Amino acid,Glutathione metabolism,2127,LC/MS pos,C00051,HMDB00125,,720623.3,1615620.3,17216047.3,17555253.8,7682620.9,22236935.1,6706751.8,,132755.6,6328011.7,3036252.3,1467042,14917626.5,12334811.4,3607568.3,4769889.5,16709882.7,16789678.4,9002782.3,14910933.3,16003857.1,13493886.5,7123947,1308632.2,148492.2,1639962.3,180024.5,4406414.3,6616831,8322569.3,11470384.3,8650074.4,3454509.9,6706751.8,,8093037.2,6391280.1,4121017.3,9362590.4,3421672.1,4326128.1,10199131,2649930.6,2192820.5,,7339782.1,6991765.2,13107422.8,12730216.6,3128572.9,11767619.5,6032463.2,5534321.5,550778.5,,9682991.1,11413284.7,120875.5,6082396.7,3735078.3,11335352.3,7984866.2,11556023.1,9803135.5,12104123.7,,11379555.1,401687.7,10738451.7,1646761.5,7680807.9,3169961.5,3412674.2,8184635.5,7048279.8,3873143.2,6365223.8,13018031.6,4872857,15332978.1,7845761.8,3457651.7,405979.6,946243.1,5176881
glycerate,Carbohydrate,"Glycolysis, gluconeogenesis, pyruvate metabolism",1572,GC/MS,C00258,HMDB00139,47512.64,94718.31,117379.1,110057.39,128746.75,76663.75,179550.37,66894.15,50615.39,30150.75,109548.42,119951.24,193543.51,120354.27,131687.36,184703.19,182505.87,92563.34,123249.85,154484.32,193002.49,66857.62,122129.05,180728.74,164784.94,47459.77,21968.31,122997.8,402094.76,125232.18,43314.49,,64511.7,44260.88,105872.43,576321.66,120354.27,249148.58,461743.42,129271.43,127590.9,105317.97,75439.46,38322.38,129161.98,1209638.66,145951.74,86110.78,112706.08,171728.51,281905.31,124586.41,91176.08,46182.92,61455.62,85481.63,244170.89,68175.36,126720,120354.27,41451.57,132367.11,85663.93,158162.57,63015.77,72852.18,213694.45,152485.69,155593.59,144793.58,85734.86,51679.73,208282.77,92315.75,92189.1,66203.24,,163852.36,132437.15,57552.66,173408.98,50652.22,,125850.6,74644.52,143156.17
glycerol,Lipid,Glycerolipid metabolism,15122,GC/MS,C00116,HMDB00131,520277.4,2676916.1,5509753.1,6642344.3,6235839.9,3902697.1,7596789.1,4748976.9,644327.3,2759895.1,5826439.2,7660649.1,10340664.3,7687944,12598462.8,11470734.7,8763012.2,11207978.8,7004577.7,5016211.5,11362731.2,6643005.6,6265116.5,7303570.9,4409076.5,683174.2,1613779.4,2877125,17233802.5,3739644.9,5535437,3455781,7627527.1,3922839,6054365.3,3390572.9,7049460,9238832.7,6516440.3,6795590.7,5403139.3,8288669,7276193.6,4645879.9,7200160.2,7807714.3,6773417.3,4629469.1,6475867.7,7376951.8,5714184.4,6670745,5044846.8,1957044.7,3596947,509157.7,7741866.2,6080662.8,1674408.9,7971132.6,3503631.4,12316480.4,3596890.2,6531597,8309255.4,5306258.8,14890345.6,9001281,3417431,8860023.3,6708478.9,5464959.4,6030271.3,10031552.5,5198899.1,6265116.5,10250566.8,5923333.5,5520231.2,7529377,8956372.7,3602962.4,7117718.5,5163856.7,4010915,11522875.4
glycerol 2-phosphate,Xenobiotics,Chemical,27728,GC/MS,C02979,HMDB02520,13193.8,,78514.52,67857.09,68746.63,70882.67,92373.42,47720.58,11259.62,64182.1,62583.52,133151.16,132064.21,162103.58,82622.98,321065.1,83728.32,168241.42,111995.36,72219.03,191083.99,137995.01,122362.82,136437.87,134649.58,19311.69,29385.54,68681.66,896320.96,37471.96,,36538.22,58019.14,51756.49,53096.72,48833.88,92816.17,199060.58,255176.99,53905.75,69279.65,77431,413317.74,57315.44,178894.94,112654.2,152349.94,62572.74,185113.06,179521.33,56066.89,268074.5,88920.3,30866.67,164698.14,,281306.2,93140.73,,29029.82,37015.01,83767.16,,128499.67,64788.01,20745.19,66554.86,103012.2,85084.33,224536.98,86630.67,39569.69,54948.83,192605.92,,93393.62,82584.14,158298.24,,34043.61,119951.64,,108671.42,27451.15,36663.49,56982.6
glycerol 3-phosphate (G3P),Lipid,Glycerolipid metabolism,15365,GC/MS,C00093,HMDB00126,189440.23,309843.03,502970.83,491659.91,971068.11,578941.59,664391.06,638432.19,86407.38,492988.74,954873.93,1047799.56,466176.13,1728169.55,877694.83,2669429.87,486790.83,1096848.86,657803.74,828604.29,1125833.71,1142893.24,2438701.1,992054.03,1749350.25,175679.21,280773.99,358778.92,8071585.98,235923.28,727336.65,1424230.81,219982.56,258147.83,478152.4,194847.1,348042.67,1239605.97,685362.07,229240.15,1068944.58,506499.79,2244908.18,866116.93,914083.2,475118.08,845962.69,632960.97,1152424.04,784536.49,349244.99,1033436.27,643420.04,222390.25,1308849.04,65685.93,1138009.72,664391.06,215621.18,425192.87,1461863.96,367907.99,333153.21,1081885.51,374007.89,384517.76,463834.47,730298.98,763756.56,1006670.15,946844.25,686411.68,506743.01,1589557.66,735083.28,422581.53,577968.27,714232.5,417742.42,1052460.86,671783.79,998111.06,566115.26,496964.88,531550.36,1109572.26
glycerophosphoethanolamine,Lipid,Glycerolipid metabolism,37455,GC/MS,C01233,HMDB00114,,,35912.93,54217.49,,225481.94,200135.91,35580.86,,,,201771.26,45691.46,151848.04,549386.7,555264.57,180577.3,395866.74,257892.89,181107.83,410537.7,258181.21,108882.69,233501.66,196483.12,,,15865.2,216347.24,16657.07,14958.84,,173797.31,104819.13,220007.98,34423.47,175707.82,3642824.91,720012.14,101438.64,180263.84,567837.81,139561.02,,593652.9,158484.68,450343.32,,1249904.77,1363775.98,235024.82,1198942.3,566408.4,74030.66,128059.14,,593420.61,323215.89,,200135.91,26390.27,333998.47,16851.82,432756.64,54237.65,95117.75,,679248.21,70761.15,469872.86,121945.39,70982.74,90405.37,781398.29,120121.69,201886.52,118911.69,372540.45,485585.4,211855.34,291896.28,16355.29,293972.89,36511.11,21101.31,361337.23
glycerophosphorylcholine (GPC),Lipid,Glycerolipid metabolism,15990,LC/MS pos,C00670,HMDB00086,2530481.8,2022604.6,2059980.4,3033180.9,2498790.2,4420874.4,3790966.9,2928127.1,1016728.7,1376115.1,1628035.2,4494879.3,1314448.6,6356674.1,3526209.8,7871994.7,3699665.4,5332110.5,5799482.7,2443921.6,5081015.9,5670520.7,3721446.9,3407110,6637664.7,2267197.2,878453.2,1753261.7,15776229.7,2729010.3,1770079.5,991409.4,2776301.5,1741436.4,1839066.3,3955245.7,3418172.2,4493563.2,8266618.2,2242861.4,5189049.1,1530839.4,3822655.3,2078525.4,3295873.6,4449547.3,3396047.8,2668152.7,4760206.5,5573788.8,2799838.4,7469485.8,4022765.9,5836467.3,10609661.8,790517.8,6197685.7,3931517.7,2272434.4,2854419.2,1658102.6,4284876.3,4155965.7,5393416.8,3407110,2113529.2,2625707.1,3357597.1,5034409.5,5539933.9,3760145,3504404.2,3107493.6,5621398.3,1910386.9,3398792.3,3111605.9,6889186.6,4563804.4,2028527.4,4389121,2971507.7,5268150.9,2320296.2,3464894.2,1585601.4
glycine,Amino acid,"Glycine, serine and threonine metabolism",11777,GC/MS,C00037,HMDB00123,2990048,11219238,30490556,19315387,18255957,15181330,20226127,15318188,2486353,17357091,31422539,27458230,41641347,22607589,14526151,38984154,25366611,23456516,16615592,18971799,20290656,23412298,17528320,35581120,28709184,4130440,2253010,39644270,28301300,14660907,12177541,13301091,16883155,13916034,18905199,22886704,21299524,47598091,30198037,20672497,23126660,34903991,27298665,13280714,39394473,49942531,29720176,14373865,18927542,20497017,22329206,19955236,19404986,5346247,7909502,1618811,23695996,14655587,12123209,25740295,15165928,25752356,10593450,15171750,28041704,11797021,68973908,20795354,12168296,18257240,28642081,20226127,22306200,32735442,15338371,17592429,30186446,17199363,17348938,36853850,28996110,13154408,27401123,37341146,14513524,22435687
glycylisoleucine,Peptide,Dipeptide,36659,LC/MS pos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141087.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
glycylleucine,Peptide,Dipeptide,34398,LC/MS pos,C02155,HMDB00759,,61640.1,37888,36511.99,17658.71,28542.63,34709.42,22950.52,,39237.68,19572.91,67571.9,50146.49,36204.62,49202.21,76732.56,66005.67,70073.59,53653.8,22675.73,75130.25,38059.8,18253.68,102827.3,110763.86,18591.21,,23106.8,336791.52,78428.62,65954.22,25756.03,31458.68,,23326.57,32197.27,50687.83,64532.38,130057.55,36946.56,73835.98,31653.51,93723.69,23465.61,54421.03,63620.62,127912.54,36000.87,35991.55,40350.92,26398.18,48321,35468.23,24771.93,30393.29,,53338.64,23378.18,19542.87,17602.54,,63334.72,28140.62,25466.58,45509.82,18246.42,71802.5,32735.13,41174.05,64079.75,44391.51,18711.28,60472.67,38680.95,17335.46,82077.61,58096.81,29363,23188.04,19180.96,71814.23,38616.53,43886.72,45537.51,29544.8,44820.76
glycylproline,Peptide,Dipeptide,22171,LC/MS pos,,HMDB00721,17618.67,34936.2,55822.73,97432.84,17094.56,46934.77,52705.57,93503.4,,,59673.37,74385.51,108286.19,28745.47,52989.87,73243.63,113036.31,120920.12,78986.22,30479.43,127114.47,74220.43,55009.65,142639.59,98100.59,17595.99,,19250.31,80040.01,107395.55,16000.13,,31581.76,54438.9,89888.19,103846.91,34246.36,81336.53,128969.55,68616.36,75752.53,40397.75,79315.76,73359.09,78193.88,108109.66,74840.43,38458.59,41684.96,51453.9,77856.76,60387.19,33873.28,26680.41,39475.53,18132.88,66458.5,67055.7,80304.94,74538.61,29034.78,48013.51,71960.58,33434.57,64144.09,35567.1,304835.16,53386.64,54843.74,72936.64,92523.56,56216.56,71266.41,71464.06,41430.86,50693.55,66458.5,60785.91,31629.61,50239.89,116605.5,107541.77,69027.84,70777.23,66787.79,41152.24
glycyltyrosine,Peptide,Dipeptide,33958,LC/MS pos,,,31214.61,67746.45,,60351.33,,47502.26,44881.86,,,,,61424.14,,59268.8,,64284.58,24196.13,32546.36,,39383.22,,38923.35,55861.14,,57794.23,,,42739.08,66604.12,85094.45,29788.21,20660.39,53226.1,26358.92,,,19999.87,40178.55,84110.87,58967.99,80098.59,55521.48,117730.74,,63713.81,35419.22,94719.82,27872.34,50137.3,,,,,,39091.37,33481.87,81279.04,,62925.49,46343.98,35000.71,50412.96,,52950.44,47280.23,,,58744.86,37879.18,63059.69,74990.43,49237.84,34764.15,21121.19,59960.66,37817.4,59512.97,63781.55,41206.84,,64638.44,,,73576.53,21829.3,53934.31
guanine,Nucleotide,"Purine metabolism, guanine containing",32352,LC/MS pos,C00242,HMDB00132,160697.58,526213.33,382494.41,353841.56,363788.77,282432.66,475669.64,393411.31,11135.44,419924.94,144773.82,655710.09,591944.7,376281.58,98231.91,543418.48,539438.81,531921.12,368174.15,458379.73,497353.46,541142.01,507055,325005.11,649023.13,,114343.81,29221.82,,599221.7,469297.38,226398.22,410362.8,334376.52,524558.67,832376.37,480045.64,1799120.53,959227.95,433227.28,120244.6,85526.09,984050.79,362358.09,785519.02,36992.49,1069574.02,243170.66,605218.62,376459.82,307000.64,546361.18,239240.04,339860.75,343786.9,65502.56,122401.44,433463.77,532529.34,558842.83,167724.36,485209.68,260496.55,317404.89,395337.71,251371.35,1670809.13,203411.78,,721069.04,617503.65,315067.52,728826.06,557599.29,173952.18,554836.01,391484.91,54664.42,338346.87,516233.57,538713.23,360399.72,263451.09,54938.74,91306.17,788840.91
guanosine,Nucleotide,"Purine metabolism, guanine containing",1573,LC/MS pos,C00387,HMDB00133,316300.03,484118.41,1019764.93,1118156.17,1384857.69,802065.49,1258770.53,886153.5,79106.67,861583.24,1225589.96,978379.99,795591.76,1017306.41,902108.38,1147866.1,829596.76,928282.03,972967.88,1153486.77,912467.96,988827.23,896202.6,1031399.25,749718.31,146803.23,100337.86,615358.52,145145.86,1273154.17,961036.88,858777.11,898909.78,781255.79,1008885.97,263749.41,1007857.25,707145.77,1102989.21,952672.24,773282.4,894472.53,1258844.58,903381.98,1217313.71,141338.91,1106445.4,1079780.8,1141331.22,1034995.99,747525.15,1061431.77,900834.78,702474.38,740588.43,178145.2,808534.74,842448.71,620120.33,814302.39,662867.63,980947.45,916101.75,908412.01,924928.73,1126736.8,908298.25,962727.16,583626.62,836108.17,954932.09,945649.03,844806.36,854167.08,1027795.08,718058.26,818666.63,893456.25,955215.97,1063512.27,993277.77,920615.82,729008.39,650067,591107.34,902108.38
guanosine 5'- monophosphate (GMP),Nucleotide,"Purine metabolism, guanine containing",2849,LC/MS pos,C00144,HMDB01397,,36592.69,15917.75,,,15981.81,,,,481131.4,,37788.17,,,18890.77,51465.04,22500.27,,18008.72,,,,,19522.23,35566.8,,93990.62,65360.22,129140.52,,,237602.27,,,,,35124.75,53699.21,48635.64,,,15645.93,,,22425.23,34304.7,44792.27,37034.74,,,,15830.48,38071.86,,31283.69,,,,,,,,,15302.75,,,23455.42,,34730.25,,13300.58,,17412.34,,,42855.99,,,,,,,37429.24,48134.14,45082.44,65339.1
heme*,Cofactors and vitamins,Hemoglobin and porphyrin,32593,LC/MS pos,C00032,HMDB03178,33064.63,134692.57,,64286.33,108752.73,334870.12,42046.35,119279.53,,98477.34,176034.41,167997.66,45939.54,67234.65,33493.69,43361.09,36448.6,148345.72,,63624.33,39286.06,,124330,,33701.86,86451.57,226179.42,909792.76,27938.59,,184520.04,61716.09,,129247.05,544478.65,71483.08,143814.18,76843.11,173391.36,53804.59,179389.51,76195.05,36716.95,148963.38,70332.26,66322.95,49039.42,116347.27,70530.46,,147383.11,77852.25,,24289.21,,,,54742.94,137112.12,,,50734.91,577729.3,82783.6,,21006.33,254217.89,,23773.65,58942.91,238167.43,108454.64,55743.16,348777.64,76843.11,,72912.41,117182.69,,33105.84,19178.74,90201.31,,198564.57,20049.73,
hexanoylcarnitine,Lipid,Carnitine metabolism,32328,LC/MS pos,C01585,HMDB00705,,75337.4,182343.78,288606.2,564867.29,363663.2,344908.97,391680.91,37292.62,25134.37,281841.72,194932.65,232103.71,526474.64,570806.15,343836.88,525100.76,618481.13,241770.02,253619.57,925576.85,243019.71,294721.01,1204587.54,202698.88,29494.38,11040.66,73861,522996.99,168331.94,208923.54,104632.79,376939.77,279319.11,456444.17,56162.9,244377.74,132482.9,282240.58,516157.55,185023.21,598580.43,646249.62,283523.66,960712.89,270700.13,648155.43,585778.36,304603.14,285450.8,229776.89,541472.07,946740.77,141339.55,285223.96,,356697.64,179379.17,71009.76,410886.07,217217.2,273800.56,201141.98,311156.87,285806.72,346437.08,57128.1,1087297.17,331470.89,290641.3,285223.96,300363.96,182362.13,631634.9,355093.87,381048.16,267603.82,253627.05,240263.51,530257.84,667533.77,175035.34,108511.89,390685.21,67853.32,254773.37
hippurate,Xenobiotics,Benzoate metabolism,15753,LC/MS neg,C01586,HMDB00714,,,792484.89,179070.79,252892.58,48693.39,,106307.75,26449.19,35558.86,522003.64,801676.16,114543.55,285513.91,84123.21,128679.87,246881.61,25671.32,99819.17,258266.27,57569.06,34401.12,116421.94,149281.46,295800.53,,,,254935.24,117440.26,139919.48,2269538.15,822444.13,503026.7,1990187.05,103670.58,27100.43,143039.76,17418.32,36346.26,182021.92,264798.25,166777.54,37316.87,28710.23,96492.08,32639.21,238854.13,230910.53,445065.56,1093677.66,43730.52,31063.54,,25048.84,,87382.7,290723.15,22001.29,911745.7,53991.25,52281.12,126320.02,159761.36,30276.6,193024.62,50735.95,251844.85,,517205.04,444009.2,159675.2,422776.66,40745.1,185496.19,128679.87,78962.28,100488.81,,68941.85,114377.4,299161.18,,95851.39,,184366.18
histamine,Amino acid,Histidine metabolism,1574,GC/MS,C00388,HMDB00870,,300928.39,617435.9,255334.77,193956.34,424914.51,56285.02,910511.47,,,409432.25,190079.99,300261.87,517500.41,205725.43,362887.99,1215879.73,1908100.79,330505.31,388044.13,729933.04,109510.96,253317.58,258578.79,637125.97,,,53927.48,45801.86,777118.5,396290.39,61577.19,275828.42,697424.2,938401.53,49261.88,614914.73,59486.87,156330.22,269818.46,935103.99,104547.22,556212.05,189647.98,512422.09,260601.98,968785.79,221556.23,357655.89,524252.45,315716.85,345599.52,208716.64,227124.07,157912.54,,330717.71,685283.27,395851.56,333808.75,276171.86,653811.25,339002.78,223447.96,183751.24,306938,135041.4,344533.15,310891.34,315716.85,184560.19,343828.25,430626.09,115939.32,811825.16,132707.83,359169.77,242319.25,105397.38,454183.27,1529834.11,189220.83,513763.86,260728.12,501316.31,97607.07
histidine,Amino acid,Histidine metabolism,59,LC/MS neg,C00135,HMDB00177,36612.04,156740.21,109314.95,119124.27,131027.65,79161.89,140746.74,140439.8,,78824.46,130658.48,227293.37,175065.16,126622.07,109706.36,180263.09,164634.35,139599.83,127087.71,173222.52,173129.91,109007.92,130821.7,163247.13,138702.31,47388.83,,59391.8,140559.43,112720.1,115257.05,122641.81,134875.23,145345,130970.94,326963.92,74760.23,135661.9,159108.66,95071.57,164322.3,128910.25,154284.96,166703.86,126573.18,419455.7,137215.81,136023.94,103600.52,139871.99,131084.36,120891.07,100766.02,47912.97,82579.36,42932.33,138292.74,132172.33,132084.59,163226.9,132191.25,111609.41,69960.25,120617.66,120328.51,90810.43,855939.3,131027.65,89822.95,134177.16,121841.19,108023.51,96167.28,207542.13,131700.32,137578.92,170103.27,122571.5,152984.81,158661.84,183149.31,104027.24,103628.29,114666.03,61233.07,172358.27
homocarnosine,Peptide,Dipeptide derivative,1633,LC/MS neg,C00884,HMDB00745,,,,,,,,28214.95,,,,,,,,28911.47,,,,,78101.22,,22387.21,,,,,,,,,,,22636.55,,,,,,,,,,34489.87,,,,,,,,,,,,,,,,,22194.56,,,,,,,,,,,,,34407.16,,,,,,,,28563.21,,,,
hydroxyisovaleroyl carnitine,Amino acid,"Valine, leucine and isoleucine metabolism",35433,LC/MS pos,,,,1331205.28,159959.14,123097.93,177837.09,299234.65,1283119.43,332621.06,,75230.77,212454.44,189467.01,247014.77,258344.09,700497.53,2328356.04,432522.61,418989.34,408680.84,778811.92,941115.97,402159.45,324699.33,2000021.21,402859.89,237232.65,17592.05,132512.21,259371.73,212863.67,33508.32,64436.28,330732.56,640796.84,136113.67,149545.91,318666.1,796724.79,918631.89,231649.2,103455.66,643775.04,723904.97,144760.33,2096440.5,263618.17,1232236,300424.06,378411.59,465788.98,302625.74,2782623.32,596830.47,4411357.69,49181.05,191436.93,770014.67,324699.33,671514.68,325446.69,112751.77,210799.57,61431.86,577700.18,376082.47,230121.15,319898.67,1017763.43,212846.79,147916.04,147002.7,65085.89,264467.63,339229.84,241874.29,635078.6,2136844.5,2081970.89,135153.46,439682.04,438543.2,64862.21,11746458.69,158830.83,3738252.89,572666.04
hypotaurine,Amino acid,"Cysteine, methionine, SAM, taurine metabolism",590,GC/MS,C00519,HMDB00965,21032.2,104350.7,233351.43,218925.84,1057567.38,226885.9,440909.57,184305.5,14146.86,605490.88,1405704.14,540787.91,943441.74,1663582.52,508175.93,645518.99,408771.51,330343.3,713116.06,465311.87,914659.52,475792.92,549329.96,679401.85,438771.93,31487.37,,621795.76,190684.63,384910.02,339671.53,313753.3,683662.3,230047.93,2269262.17,231701.26,311398.23,1170812.06,480565.68,341840.58,489366.09,1227462.63,924684.31,423874.31,470552.4,496678.2,735686.75,436116.01,1399141.83,1190768.45,682776.88,643853.22,348433.54,165381.97,175598.17,,384327.95,470552.4,135693.22,338147.18,156685.93,742109.12,607025.73,583326.14,291494,897030.1,433155.52,809878.1,136619.86,296743.37,845768.3,1670341.89,517840.53,333619.67,675356.7,337945.37,640926.17,221010.81,472646.99,326625.24,435370.99,510109.83,825266.67,586962.97,191795.03,225350.2
hypoxanthine,Nucleotide,"Purine metabolism, (hypo)xanthine/inosine containing",3127,LC/MS neg,C00262,HMDB00157,131484.69,285295.67,152311.54,279568.57,259815.47,256581.35,232662.47,285792.13,104062.31,446712.93,340658.74,544011.71,283792.23,373556.86,481476.36,577500.07,436193.89,502415.22,433528.6,370718.55,387095.74,426156.63,424947.71,504817.56,611041.34,35538.57,35261.32,499840.42,744371.61,369663.65,347218.95,211065.44,395502.27,219199.63,344179.98,542360,262637.17,1412319.12,730406.31,377450.08,457254.96,574663.41,626881.12,293183.87,382794.02,862364.56,683983.67,255463.81,325627.37,435310.92,252615.83,465613.37,350034.64,213304.54,173295.81,75821.44,604865.15,320108.64,373556.86,448215.7,200868.46,464709.6,210660.67,345633.15,384550.94,177407.98,781277.62,273772.78,158955.89,576022.73,456676.86,276677.12,497135.02,569183.58,295859.15,409531.65,571922.25,277141.33,356452.2,432522.43,509169.57,244933.05,307319.94,693509.34,269346.07,410227.76
indolelactate,Amino acid,Tryptophan metabolism,18349,LC/MS neg,C02043,HMDB00671,,,,,,15689.98,,,,21816.24,,,20036.65,,,,,,,,,,,,,,,,35889.67,,,,,,,20926.44,,,,21262.03,,,,,,,,,17315.47,,,,,,,,,,,,,,,,,14520.85,,,,20926.44,,,,21262.16,,,,,,,,,,,,
inosine,Nucleotide,"Purine metabolism, (hypo)xanthine/inosine containing",1123,LC/MS neg,C00294,HMDB00195,710896.1,863667.8,3257847.8,3460489.7,3974097.3,2753889.6,3697619.9,2749683.9,321511,1663989.8,3545407.4,2348720.3,1532883.7,3663969.9,2835412.5,3770794.9,2938143.4,3179033.8,3506422.3,3542828.6,2456903.3,3579394.1,2938446,4009593.7,2019418.8,363731.4,591026.5,1899320.6,3716833,2957476.2,2809747.9,3381268.3,2970769,2446237.4,2986915.1,666426.3,3122343.3,2023910.7,2802057.5,3337436.6,2644384.9,2258485.8,3758592.4,2685007.4,3323849.6,515767.2,3422694.3,3510267.2,3474793.9,3950050.6,2692099.2,3666098.8,2918810.5,1900678.1,2008686.2,449521.8,3177949,3587714,1705444.5,2687988.4,2651992.7,3241984.3,2899507.7,3712211.2,3629258.6,3583715.9,805289.7,3991281.1,2132674.1,3287594.5,3011722.7,3276188.3,2539768.6,2929876.6,3622691.5,2646208.6,2373120.4,3701059.1,3600007,3675003.3,4056167.1,2651058.7,2938143.4,2357880.3,2131338,2155876.7
inositol 1-phosphate (I1P),Lipid,Inositol metabolism,1481,GC/MS,C01177,HMDB02985,,142364.3,121688.44,123005.35,149465.01,67257.85,102684.23,48539.15,,106155.64,72096.07,63727.67,45384.19,86770.05,61717.19,93839.3,82705.37,80693.26,101743.82,69244.3,51784.27,151634.45,85799.65,101309.41,57648.61,11647.92,116993.57,66380.25,121446.12,80046.7,147597.17,234376.83,94275.54,60729.14,69375.06,,89677.46,123535.68,42196.37,71306,104041.15,74899.38,181204.78,63549.56,115622.19,78114.4,180070.07,62171.23,168145.78,64996.04,94337.85,102361.65,84050.8,49975.92,104997.79,73100.97,85799.65,101377.54,48089.71,88444.36,44176.23,133306.18,79466.59,99333.07,119825.4,68386.72,116885.18,88044.25,64127.92,150763.47,50807.47,100289.84,70144.11,46301.34,90032.76,83555.06,46290.65,52924.09,63439.35,143738.59,123182.73,72059.17,,118513.11,108614.86,80023.11
"Isobar: fructose 1,6-diphosphate, glucose 1,6-diphosphate",Carbohydrate,"Glycolysis, gluconeogenesis, pyruvate metabolism",36984,LC/MS neg,,,,,16462.23,,69266.59,,20518.51,,,99332.17,35965.95,,,29407.94,,,,,11237.26,35390.45,,38492.5,24508.21,18531.99,28778.83,,,,30181.76,24103.32,29407.94,40698.06,,18743.05,70552.69,,19453.19,,,,27567.61,,,29107.84,,,20412.54,53399.99,38313.3,52930.21,31633.41,31751.58,,,17251.24,,,24718.88,,21144.2,32987.4,,20027.67,,27771.06,86874.09,,55316.15,,,34824.38,33766.75,,,37148.16,,,,,26613.57,29407.94,29189.59,,,,
isobutyrylcarnitine,Amino acid,"Valine, leucine and isoleucine metabolism",33441,LC/MS pos,,HMDB00736,,131193.02,162925.77,69834.62,109750.37,73886.26,169230.09,131803.59,,89031.98,117006.25,139425.18,114326.64,110990.12,184631.08,1083974.59,105610.03,221803.04,55201.99,277504.98,93424.15,47607.84,122625.53,302449.87,121970.5,98025.45,35331.59,116631.48,77978.52,70694.73,128058.73,44039.64,126860.31,138863.2,77308.21,123353.08,121167.41,116587.47,85862.84,138007.77,,105954.27,263922.25,99863.44,133071.64,177769.41,366112.93,94489.64,376937.2,116631.48,113347.43,241957.04,176829.08,96406.48,40543.23,83325.23,58519.18,223356.15,94877.48,222728.71,99864.84,196632.84,94916.29,319697.72,118242.79,148700.23,115020.16,55152.05,55336.79,114877.19,130596.17,121152.91,48038.18,,251909.9,164937.88,120241.01,110867.65,82404.63,109282.17,105766.26,206774.9,169426.21,59520.98,93709.66,239481.67
